ActivityID,CustomerID,ProductID,ActivityType,ActivityDate
19202,2398,962,AddToCart,2025-01-29
19203,1981,545,Wishlist,2025-04-17
19204,710,677,Purchase,2025-01-13
19205,2272,524,AddToCart,2025-02-22
19206,2491,47,View,2025-10-24
19207,36,61,AddToCart,2025-10-29
19208,264,695,View,2026-06-13
19209,1584,371,View,2025-08-02
19210,578,886,View,2026-02-03
19211,463,118,AddToCart,2026-06-13
19212,1674,696,Search,2025-01-12
19213,1821,792,AddToCart,2025-01-16
19214,1886,198,AddToCart,2026-01-25
19215,1180,566,Search,2025-08-22
19216,1756,454,AddToCart,2026-03-08
19217,503,212,View,2025-11-07
19218,2935,592,Purchase,2025-08-31
19219,1193,333,Wishlist,2025-06-15
19220,391,660,AddToCart,2025-10-21
19221,1712,765,Wishlist,2025-02-25
19222,986,631,Purchase,2025-02-06
19223,1842,261,Purchase,2025-09-26
19224,1288,807,Search,2026-05-02
19225,173,596,AddToCart,2026-01-29
19226,2059,718,Purchase,2026-03-14
19227,1363,664,View,2026-03-28
19228,1945,72,Wishlist,2025-02-10
19229,1729,682,AddToCart,2026-06-15
19230,2130,179,Wishlist,2025-02-02
19231,2394,511,Wishlist,2026-01-01
19232,858,121,Search,2026-06-30
19233,690,62,Search,2026-06-09
19234,2865,834,Search,2025-06-09
19235,2084,223,View,2025-10-14
19236,2412,845,AddToCart,2026-03-26
19237,2879,791,View,2025-10-08
19238,2506,739,Purchase,2025-07-07
19239,2332,605,Search,2025-07-13
19240,1309,865,AddToCart,2026-03-31
19241,2083,652,Search,2025-12-19
19242,2309,628,View,2025-12-14
19243,1527,511,Wishlist,2025-03-06
19244,2850,646,Purchase,2026-07-04
19245,2950,566,AddToCart,2026-06-07
19246,972,879,Wishlist,2025-03-26
19247,256,958,Search,2025-11-26
19248,1381,598,View,2025-10-30
19249,1693,428,AddToCart,2025-10-11
19250,2890,761,Search,2026-01-13
19251,2812,702,Purchase,2025-04-29
19252,1688,586,Wishlist,2026-04-27
19253,2229,395,View,2025-10-10
19254,2103,600,View,2026-02-17
19255,1881,169,View,2025-11-10
19256,1937,831,Wishlist,2025-06-06
19257,2860,180,View,2025-10-30
19258,626,717,Search,2026-05-01
19259,812,400,AddToCart,2025-05-23
19260,1064,369,AddToCart,2025-09-24
19261,795,18,AddToCart,2025-02-16
19262,1592,950,Wishlist,2026-02-07
19263,2302,801,Search,2026-02-22
19264,2595,770,AddToCart,2026-04-11
19265,558,932,View,2026-01-05
19266,2210,418,Purchase,2025-04-18
19267,2878,190,Wishlist,2026-03-18
19268,2387,18,Wishlist,2025-07-19
19269,475,226,Wishlist,2025-08-16
19270,1498,263,View,2025-08-12
19271,902,786,View,2025-02-23
19272,363,905,Purchase,2026-03-04
19273,2670,540,Search,2025-07-03
19274,2217,784,Purchase,2025-08-12
19275,1764,792,Purchase,2026-06-18
19276,375,537,Purchase,2025-07-30
19277,115,918,AddToCart,2025-07-19
19278,313,397,View,2026-06-29
19279,922,73,Purchase,2026-05-10
19280,1186,718,View,2025-10-28
19281,1899,919,AddToCart,2025-02-02
19282,1065,732,AddToCart,2026-06-05
19283,511,979,AddToCart,2026-01-18
19284,2052,852,AddToCart,2025-05-09
19285,2182,958,Wishlist,2025-03-28
19286,193,109,Search,2025-06-12
19287,2362,764,Purchase,2025-05-05
19288,274,125,Purchase,2026-03-30
19289,53,185,AddToCart,2025-07-21
19290,69,596,Wishlist,2026-01-06
19291,685,156,Search,2025-06-18
19292,1860,571,Purchase,2026-04-17
19293,2943,933,View,2026-06-11
19294,2086,864,Purchase,2025-10-15
19295,2333,925,Purchase,2026-04-09
19296,2007,487,View,2025-01-24
19297,618,433,AddToCart,2026-01-14
19298,1526,408,Wishlist,2025-08-02
19299,1364,809,Purchase,2025-01-09
19300,2162,740,Search,2026-05-04
19301,2907,926,Purchase,2025-08-23
19302,2915,742,View,2026-01-11
19303,2166,10,Purchase,2026-03-08
19304,2704,985,Wishlist,2025-04-22
19305,2047,489,Search,2025-04-09
19306,973,282,Search,2025-04-12
19307,326,395,Purchase,2025-05-31
19308,2990,618,Purchase,2025-03-09
19309,164,931,Purchase,2025-10-17
19310,2156,970,View,2025-02-22
19311,1193,145,Purchase,2025-02-26
19312,1816,835,Purchase,2025-04-01
19313,1616,312,Search,2026-01-16
19314,2846,536,Search,2026-03-11
19315,749,544,Search,2025-09-27
19316,2170,616,Wishlist,2025-01-14
19317,291,439,Search,2026-04-30
19318,876,740,View,2025-01-01
19319,618,194,Wishlist,2025-11-30
19320,535,549,View,2026-02-27
19321,479,415,Purchase,2026-03-11
19322,2799,236,Purchase,2026-03-09
19323,1441,569,Purchase,2026-05-26
19324,2524,444,Search,2025-06-18
19325,2007,653,Purchase,2025-08-10
19326,890,137,Search,2025-01-03
19327,2049,675,AddToCart,2026-01-27
19328,2884,288,View,2025-02-24
19329,1901,715,Purchase,2026-06-15
19330,129,28,Purchase,2026-02-18
19331,420,390,AddToCart,2025-06-09
19332,1510,150,AddToCart,2026-01-16
19333,2240,866,Purchase,2025-05-19
19334,1869,422,Search,2026-06-13
19335,2825,276,Purchase,2026-03-22
19336,1751,453,Purchase,2026-07-04
19337,2683,959,Wishlist,2025-07-05
19338,468,591,View,2026-05-10
19339,1042,950,AddToCart,2026-03-20
19340,2537,424,View,2025-11-12
19341,1336,926,Wishlist,2025-06-09
19342,1604,18,Purchase,2025-08-05
19343,494,722,Purchase,2025-06-29
19344,896,749,AddToCart,2025-01-18
19345,2927,566,Wishlist,2025-09-18
19346,403,938,Wishlist,2025-08-19
19347,2412,580,AddToCart,2026-06-01
19348,1344,436,Purchase,2025-01-27
19349,2803,71,AddToCart,2025-07-24
19350,1096,607,Purchase,2026-06-27
19351,1578,200,Purchase,2026-04-11
19352,2441,430,Purchase,2025-01-09
19353,1035,566,Purchase,2025-08-08
19354,1463,467,Search,2025-01-17
19355,1002,534,AddToCart,2026-03-23
19356,1648,287,Search,2026-02-25
19357,2419,610,Purchase,2025-01-18
19358,1831,613,Wishlist,2026-01-11
19359,1003,877,AddToCart,2026-02-12
19360,2092,64,Purchase,2025-11-03
19361,2169,736,View,2025-07-06
19362,2204,804,AddToCart,2026-03-24
19363,1440,738,Wishlist,2025-05-12
19364,1240,871,Purchase,2026-05-20
19365,2960,248,Wishlist,2025-01-03
19366,100,826,Search,2025-01-07
19367,500,709,AddToCart,2026-01-09
19368,1521,334,Wishlist,2025-10-23
19369,243,642,Purchase,2025-07-20
19370,2747,977,AddToCart,2025-04-01
19371,432,976,AddToCart,2026-05-24
19372,1243,984,View,2025-12-26
19373,610,796,Wishlist,2025-01-26
19374,1032,972,View,2026-06-12
19375,420,489,View,2025-07-10
19376,715,254,Purchase,2025-08-27
19377,2709,313,AddToCart,2025-12-25
19378,1560,254,Search,2025-12-31
19379,318,925,Purchase,2026-05-22
19380,393,888,Purchase,2026-02-16
19381,2831,372,Wishlist,2025-12-01
19382,1538,417,Search,2026-02-24
19383,1320,864,Wishlist,2026-05-15
19384,207,596,Wishlist,2026-05-29
19385,531,47,Purchase,2026-02-07
19386,1316,419,View,2025-09-29
19387,2100,149,AddToCart,2026-06-11
19388,264,409,Purchase,2026-02-02
19389,1444,641,View,2025-11-29
19390,2651,113,Wishlist,2025-04-30
19391,359,476,Search,2025-07-07
19392,16,88,Search,2025-01-02
19393,798,695,Purchase,2026-05-23
19394,2769,886,AddToCart,2025-07-10
19395,443,108,Purchase,2026-01-01
19396,2663,584,Purchase,2026-05-20
19397,2358,459,View,2025-06-20
19398,2275,979,Wishlist,2025-05-19
19399,1308,848,Search,2025-01-06
19400,655,410,View,2025-12-19
19401,2708,598,Search,2025-01-19
19402,1659,568,AddToCart,2025-06-07
19403,1960,523,Wishlist,2026-01-14
19404,462,675,Purchase,2025-07-17
19405,2731,485,Purchase,2025-09-30
19406,696,686,Purchase,2025-09-25
19407,242,134,Search,2025-09-22
19408,2702,236,AddToCart,2025-02-06
19409,1370,159,View,2026-01-26
19410,249,247,View,2026-05-19
19411,544,869,Purchase,2026-05-08
19412,2747,524,Wishlist,2026-01-29
19413,1639,439,View,2025-05-08
19414,750,872,Purchase,2025-10-08
19415,1940,446,Wishlist,2026-02-19
19416,251,709,View,2025-03-10
19417,1179,302,View,2025-06-25
19418,1603,938,Purchase,2026-01-17
19419,2589,885,Wishlist,2026-05-05
19420,715,329,Search,2025-12-16
19421,676,475,Wishlist,2025-01-26
19422,2758,534,AddToCart,2026-04-24
19423,2938,424,Purchase,2026-04-20
19424,100,878,Search,2025-06-30
19425,1111,933,Purchase,2025-04-23
19426,2743,637,Wishlist,2025-03-01
19427,1507,4,Purchase,2026-01-19
19428,948,696,AddToCart,2025-05-18
19429,681,379,AddToCart,2026-05-19
19430,1991,758,View,2025-07-28
19431,1103,772,AddToCart,2026-03-23
19432,2779,224,Search,2026-01-09
19433,630,481,AddToCart,2025-07-29
19434,1848,439,AddToCart,2025-11-05
19435,1151,157,AddToCart,2026-03-11
19436,1793,384,Wishlist,2026-02-08
19437,2738,914,AddToCart,2025-10-11
19438,1790,249,Wishlist,2025-09-18
19439,1167,371,View,2025-12-24
19440,1108,933,Search,2026-05-03
19441,1239,285,Search,2025-03-02
19442,2631,302,Search,2025-01-08
19443,1481,6,AddToCart,2025-10-30
19444,583,36,AddToCart,2025-04-21
19445,49,400,Purchase,2026-03-08
19446,2414,967,View,2025-05-14
19447,2933,208,AddToCart,2025-05-29
19448,2071,228,Search,2026-01-29
19449,1487,789,Search,2025-08-11
19450,359,888,Search,2025-09-07
19451,1819,546,Search,2026-03-14
19452,1361,667,AddToCart,2025-12-11
19453,1942,570,Wishlist,2025-12-02
19454,1110,249,Search,2025-03-09
19455,125,852,Purchase,2026-03-26
19456,837,726,View,2025-02-03
19457,2320,546,Wishlist,2025-06-18
19458,2759,478,Search,2025-02-10
19459,1153,269,AddToCart,2025-12-01
19460,1583,2,Wishlist,2026-04-30
19461,675,289,Purchase,2026-03-27
19462,2273,829,Purchase,2025-04-10
19463,70,446,Wishlist,2025-04-20
19464,1586,11,View,2025-01-17
19465,1037,908,Wishlist,2025-10-19
19466,27,768,Search,2026-04-02
19467,257,730,AddToCart,2026-01-15
19468,2599,358,Search,2025-09-18
19469,803,178,Purchase,2026-01-10
19470,139,590,View,2026-02-21
19471,561,576,Purchase,2026-04-13
19472,2175,344,Purchase,2025-07-19
19473,1412,980,Wishlist,2025-03-25
19474,1336,597,Search,2025-11-24
19475,1408,847,Purchase,2026-05-29
19476,569,991,AddToCart,2025-08-10
19477,187,293,View,2025-09-24
19478,1639,436,Wishlist,2025-01-29
19479,1692,588,Purchase,2025-09-29
19480,191,123,Wishlist,2025-06-16
19481,2872,223,View,2026-06-13
19482,800,261,View,2026-02-12
19483,682,547,Search,2025-05-18
19484,1236,342,AddToCart,2025-06-29
19485,2085,764,Purchase,2026-03-20
19486,2243,568,View,2025-01-21
19487,2121,485,Purchase,2026-06-19
19488,1399,755,Purchase,2026-03-06
19489,1038,137,Purchase,2025-06-03
19490,1606,421,Wishlist,2025-07-22
19491,653,748,Wishlist,2026-04-08
19492,1925,294,Wishlist,2025-02-07
19493,241,945,Search,2025-07-08
19494,735,78,Purchase,2025-07-10
19495,2038,284,Wishlist,2025-07-12
19496,98,17,AddToCart,2025-12-05
19497,2709,364,AddToCart,2026-02-14
19498,1663,439,Search,2025-12-29
19499,2553,438,Wishlist,2026-06-20
19500,1261,619,Wishlist,2026-05-11
19501,759,845,View,2026-02-21
19502,322,301,Wishlist,2025-09-25
19503,1481,41,Search,2026-01-30
19504,1565,989,Search,2025-05-03
19505,2578,141,Wishlist,2026-01-07
19506,2062,163,Wishlist,2025-05-21
19507,2155,713,Wishlist,2026-02-18
19508,2407,291,Purchase,2025-11-07
19509,220,503,Wishlist,2026-01-27
19510,1588,887,View,2025-10-11
19511,2001,866,AddToCart,2025-04-25
19512,832,189,Purchase,2026-04-24
19513,1075,785,Wishlist,2025-05-13
19514,262,517,Purchase,2026-05-02
19515,2064,635,Purchase,2025-08-13
19516,736,209,Wishlist,2025-10-16
19517,2801,76,Wishlist,2025-04-27
19518,279,997,Purchase,2026-03-26
19519,2855,902,Wishlist,2025-01-05
19520,1366,139,View,2025-04-08
19521,959,269,Purchase,2025-11-07
19522,165,307,AddToCart,2026-02-26
19523,2732,919,Search,2025-04-04
19524,1552,243,Search,2025-08-05
19525,2026,895,Purchase,2025-02-17
19526,1999,117,View,2026-03-14
19527,7,421,Purchase,2025-07-25
19528,2800,985,AddToCart,2025-07-12
19529,600,974,Purchase,2025-03-12
19530,1605,875,AddToCart,2025-02-21
19531,750,445,View,2026-01-28
19532,1860,654,Purchase,2025-10-27
19533,2788,811,Purchase,2025-10-31
19534,459,97,AddToCart,2026-06-18
19535,952,402,Wishlist,2025-04-24
19536,479,605,View,2025-08-15
19537,2236,589,Wishlist,2025-07-12
19538,1427,996,AddToCart,2025-06-07
19539,868,134,Wishlist,2026-06-26
19540,2515,425,Wishlist,2025-12-27
19541,1005,791,Wishlist,2025-05-01
19542,1656,54,Purchase,2025-09-14
19543,196,562,Purchase,2026-03-30
19544,2470,26,AddToCart,2026-04-27
19545,1573,667,Purchase,2026-01-28
19546,2151,728,Wishlist,2026-01-09
19547,74,69,AddToCart,2025-07-03
19548,700,259,Search,2026-01-17
19549,1421,310,View,2026-04-28
19550,1028,828,AddToCart,2025-08-09
19551,1083,336,Search,2025-12-31
19552,2031,506,View,2026-04-07
19553,421,742,Wishlist,2026-06-06
19554,2999,610,Wishlist,2025-03-23
19555,1535,779,Wishlist,2025-12-19
19556,2187,72,Search,2025-03-08
19557,675,665,View,2025-02-25
19558,2439,150,Purchase,2025-01-25
19559,1404,121,AddToCart,2025-09-29
19560,2035,608,View,2026-04-11
19561,1319,902,Search,2025-08-18
19562,440,861,Search,2025-12-13
19563,1611,633,AddToCart,2026-01-27
19564,2468,531,Search,2025-11-07
19565,716,620,View,2025-04-16
19566,1033,290,View,2025-12-21
19567,2608,592,Search,2025-02-02
19568,606,766,Purchase,2025-11-18
19569,2220,682,Wishlist,2025-04-02
19570,1566,472,Wishlist,2025-04-21
19571,1607,120,Search,2025-04-08
19572,1849,308,Wishlist,2026-02-12
19573,328,746,Wishlist,2026-04-01
19574,2594,224,AddToCart,2025-09-24
19575,1914,368,Search,2025-10-07
19576,521,907,View,2026-05-29
19577,1181,978,AddToCart,2025-12-13
19578,1524,98,Purchase,2026-01-16
19579,2818,633,Search,2025-07-11
19580,2602,65,Purchase,2026-05-13
19581,1931,555,Purchase,2025-08-06
19582,331,581,Purchase,2025-04-15
19583,1464,578,AddToCart,2025-03-12
19584,2405,442,Search,2025-08-10
19585,2404,518,View,2025-01-13
19586,2369,822,AddToCart,2026-04-27
19587,370,12,View,2026-06-21
19588,1640,328,Wishlist,2025-11-22
19589,1261,663,Wishlist,2025-06-06
19590,2259,617,AddToCart,2026-02-17
19591,330,386,Wishlist,2026-06-30
19592,1431,582,Search,2025-12-19
19593,2808,723,AddToCart,2026-06-16
19594,1615,767,Wishlist,2025-11-15
19595,2521,532,Purchase,2025-05-30
19596,1979,741,Wishlist,2025-08-25
19597,53,1000,Wishlist,2025-02-25
19598,801,530,Purchase,2025-06-15
19599,1592,49,View,2025-06-27
19600,2768,795,Search,2025-06-14
19601,2510,786,AddToCart,2025-11-23
19602,194,288,AddToCart,2026-02-02
19603,1698,354,Purchase,2025-01-10
19604,2132,481,Purchase,2026-01-26
19605,2933,569,Purchase,2025-01-08
19606,1417,379,View,2025-01-01
19607,1247,353,Search,2026-06-19
19608,2638,341,AddToCart,2025-07-06
19609,2728,731,View,2026-06-03
19610,310,542,Search,2026-03-18
19611,116,993,Purchase,2025-03-18
19612,605,302,Search,2026-07-05
19613,780,279,Purchase,2026-03-05
19614,1934,328,View,2025-12-27
19615,927,644,Purchase,2025-05-21
19616,2655,146,AddToCart,2025-05-07
19617,942,242,Purchase,2025-05-21
19618,2990,244,AddToCart,2025-03-14
19619,2703,419,View,2026-05-17
19620,50,237,Search,2025-01-09
19621,2081,532,Purchase,2025-03-03
19622,15,224,View,2026-01-25
19623,1785,521,AddToCart,2025-07-20
19624,985,683,Purchase,2025-03-04
19625,676,824,AddToCart,2025-03-06
19626,1902,108,AddToCart,2025-12-03
19627,38,651,Purchase,2025-04-07
19628,1729,573,View,2026-04-25
19629,809,37,View,2025-12-01
19630,2425,14,Search,2025-11-10
19631,789,436,Search,2026-01-05
19632,63,821,AddToCart,2026-06-27
19633,815,706,Search,2025-07-27
19634,1103,709,Wishlist,2025-05-02
19635,1316,919,View,2025-05-31
19636,336,920,Wishlist,2025-01-12
19637,1342,114,AddToCart,2025-04-13
19638,577,979,AddToCart,2025-09-19
19639,2098,554,Wishlist,2025-02-24
19640,2457,639,Wishlist,2026-01-15
19641,2531,435,View,2025-09-20
19642,1806,352,AddToCart,2026-01-04
19643,2501,249,AddToCart,2026-01-21
19644,1659,165,Purchase,2026-06-27
19645,1676,197,Wishlist,2025-01-09
19646,2208,967,AddToCart,2026-05-17
19647,1366,945,Purchase,2025-11-08
19648,1419,726,View,2025-06-24
19649,2081,925,Purchase,2025-02-27
19650,1068,914,Purchase,2025-05-01
19651,681,637,Search,2025-12-23
19652,2360,362,AddToCart,2026-06-30
19653,410,495,Search,2026-01-31
19654,1639,146,View,2025-01-06
19655,438,216,Search,2026-02-03
19656,1662,698,View,2026-02-23
19657,495,723,Search,2025-01-31
19658,331,513,Wishlist,2025-06-13
19659,416,534,Wishlist,2026-03-13
19660,1843,650,Purchase,2025-07-17
19661,1429,864,AddToCart,2025-06-26
19662,1099,953,AddToCart,2026-02-17
19663,738,83,Wishlist,2025-03-20
19664,2485,149,View,2026-02-01
19665,1926,830,Wishlist,2025-04-23
19666,1851,71,View,2025-10-31
19667,1944,352,Search,2026-01-28
19668,681,973,Wishlist,2025-03-04
19669,127,51,Purchase,2025-08-06
19670,1741,503,View,2025-07-18
19671,163,866,AddToCart,2026-04-12
19672,2351,363,View,2025-03-05
19673,1077,675,Purchase,2026-05-17
19674,547,436,Purchase,2025-11-09
19675,2105,76,Search,2025-05-15
19676,1640,447,AddToCart,2026-04-10
19677,1702,595,View,2025-08-05
19678,1599,217,Search,2026-03-21
19679,2260,309,AddToCart,2025-09-21
19680,749,725,AddToCart,2025-07-14
19681,1707,463,Wishlist,2026-04-29
19682,879,426,Wishlist,2025-09-09
19683,1810,946,Wishlist,2025-05-13
19684,2037,306,Wishlist,2025-09-09
19685,436,294,Purchase,2025-08-26
19686,923,734,Search,2025-05-11
19687,1899,297,View,2025-03-16
19688,1531,309,View,2025-11-15
19689,2295,182,AddToCart,2026-01-07
19690,943,340,Purchase,2025-05-31
19691,1709,511,Purchase,2025-07-06
19692,1260,777,Purchase,2025-06-13
19693,2385,144,View,2026-05-11
19694,852,197,View,2025-11-30
19695,2959,473,Purchase,2026-04-14
19696,2836,893,Purchase,2026-06-01
19697,179,851,Search,2026-03-10
19698,979,547,Purchase,2025-07-16
19699,1681,669,AddToCart,2026-02-15
19700,684,130,Purchase,2025-06-28
19701,2887,836,AddToCart,2025-07-22
19702,291,541,AddToCart,2025-04-02
19703,172,188,AddToCart,2025-12-23
19704,2229,707,Search,2026-02-04
19705,2266,774,Search,2025-10-24
19706,2308,661,Purchase,2026-01-17
19707,2657,62,View,2026-02-18
19708,984,612,View,2026-04-06
19709,227,210,View,2025-01-30
19710,1280,559,AddToCart,2025-10-06
19711,2011,125,View,2026-03-03
19712,505,725,Search,2026-05-13
19713,394,814,Search,2025-08-09
19714,2755,21,Purchase,2025-09-09
19715,1887,201,AddToCart,2025-04-14
19716,883,892,Search,2025-05-08
19717,2899,717,Wishlist,2025-08-02
19718,1055,803,View,2025-05-20
19719,2262,543,AddToCart,2026-05-27
19720,2126,968,AddToCart,2025-10-26
19721,1246,798,AddToCart,2025-09-08
19722,662,686,AddToCart,2025-06-04
19723,2461,527,Search,2026-03-06
19724,1598,909,Search,2025-05-09
19725,757,282,Wishlist,2026-06-04
19726,2851,780,Search,2026-06-09
19727,2796,219,Wishlist,2026-04-19
19728,965,973,Purchase,2026-02-28
19729,2993,241,Purchase,2025-11-25
19730,1620,110,Purchase,2026-03-18
19731,805,689,Purchase,2026-06-01
19732,510,619,View,2025-04-15
19733,792,112,AddToCart,2025-05-07
19734,1127,99,Search,2025-02-01
19735,1109,931,Purchase,2025-06-15
19736,200,189,Purchase,2025-02-28
19737,1424,120,Search,2025-05-13
19738,2253,960,Wishlist,2025-10-18
19739,84,262,Purchase,2026-04-03
19740,983,620,Search,2025-06-21
19741,1977,517,View,2025-04-13
19742,2334,721,AddToCart,2025-02-08
19743,173,599,Wishlist,2025-02-24
19744,866,559,Search,2026-04-29
19745,181,516,AddToCart,2026-05-05
19746,212,323,Purchase,2026-05-01
19747,2458,447,Search,2025-04-27
19748,1610,722,Search,2026-06-17
19749,2245,225,Wishlist,2025-09-04
19750,2984,531,AddToCart,2026-04-24
19751,938,201,Purchase,2026-05-17
19752,648,148,View,2026-01-03
19753,614,71,Wishlist,2025-10-18
19754,470,92,Search,2026-04-08
19755,1901,991,AddToCart,2026-06-06
19756,2126,101,View,2025-10-15
19757,904,803,View,2026-01-20
19758,2389,394,Wishlist,2026-01-21
19759,1863,898,AddToCart,2025-08-23
19760,1227,309,AddToCart,2025-11-02
19761,2115,728,Wishlist,2026-04-18
19762,1846,404,AddToCart,2025-05-23
19763,2884,319,Purchase,2025-05-30
19764,1561,888,View,2025-10-09
19765,886,994,Wishlist,2026-05-15
19766,884,985,View,2026-06-29
19767,440,396,Purchase,2025-09-29
19768,2114,866,Search,2025-09-03
19769,2815,769,Wishlist,2026-05-21
19770,943,85,View,2025-09-22
19771,998,476,Search,2025-03-29
19772,1853,938,Wishlist,2025-04-30
19773,834,217,AddToCart,2026-03-07
19774,1448,961,Wishlist,2026-04-20
19775,2262,501,AddToCart,2026-04-18
19776,66,779,Wishlist,2025-07-02
19777,612,163,Search,2026-04-02
19778,1222,136,AddToCart,2026-03-21
19779,675,65,AddToCart,2026-02-10
19780,1742,97,AddToCart,2025-10-18
19781,224,933,Search,2025-07-24
19782,1479,570,Wishlist,2025-08-07
19783,321,206,View,2025-04-18
19784,1195,306,Purchase,2025-05-13
19785,663,861,Search,2025-09-27
19786,2500,918,Wishlist,2025-10-23
19787,348,571,AddToCart,2026-03-18
19788,1996,872,Wishlist,2025-09-09
19789,2007,706,AddToCart,2025-03-17
19790,1886,279,AddToCart,2025-06-27
19791,1597,219,AddToCart,2025-07-21
19792,305,949,AddToCart,2026-05-09
19793,2880,256,AddToCart,2026-01-01
19794,2804,639,Wishlist,2026-03-23
19795,2351,208,Wishlist,2025-11-01
19796,589,895,Purchase,2026-03-16
19797,1373,812,Purchase,2025-12-31
19798,2634,366,Purchase,2026-01-20
19799,1127,645,Search,2025-08-25
19800,1543,635,Wishlist,2025-08-19
19801,743,72,Search,2025-06-05
19802,2533,717,View,2025-05-24
19803,535,682,Wishlist,2026-04-27
19804,2038,523,AddToCart,2025-05-27
19805,337,202,View,2025-07-21
19806,1652,867,View,2025-05-11
19807,2608,609,View,2026-06-08
19808,132,416,Wishlist,2025-12-03
